username,waktu,teks_bersih,Infrastruktur & Jalan,Lingkungan & Sampah,Air & Sanitasi,Bencana & Cuaca,Transportasi,Pelayanan Publik,Ekonomi & UMKM,Keamanan & Sosial,Pendidikan,Kesehatan,urgensi,sentimen,lokasi_insiden
@jcameyss,edlee slr,"Semalam lagi ngerjain tugas di lantai, lampu kamar masih nyalah, dan tbtb jam tiga gw udah di kasur dan lampu mati ,,, siapa kah yg mindahin gua,,, Yap yang pasti my grandma itu sambil narik badan gua🫪🫪 Apr 3",1,0,0,0,0,0,0,0,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@jendeuqi,7h,"Rerᥱ⭑.ᐟ Suami istri sama sama kerja trus nabung... uangnya untuk
Beli tanah / rumah buat di kontrakin atau kos kosan 5 atau 10 petak buat masa tua phk phk",0,0,0,0,0,0,1,0,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@jerkyboyx,39m,"🄰🄻🅇 ask clarifying question, but no, they attacked. Minsan di pa nga rage-bait ang post yet people attack. That's my point. Anong ginawa nung tao to deserve attacks and hate? Dahil mayabang ang post nya? So dahil dun f*ck her? Mali yata. mali to attack and bully peeps online. Maling",0,0,0,0,0,0,0,1,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@jessjjey,rosy,"Langganan bgt sakit punggung sampe leher hampir tiap PMS. Sakitnya tu sakiiittt bgt Kalau tete, membengkak & memadat. Ngilu kalo berkendara & lewatin polisi tidur atau jalan berlubang² Mar 31",1,0,0,0,0,0,0,0,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@jiyeonstagram,Mar 30,"pretty disana udaranya masih bagus, jd skincarenya berhasil. Kl di sini udh skincarean mahal2 eh ke polusi udara",0,1,0,0,0,0,0,0,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@jkt_smartcity,Apr 1,"Jakarta Smart City Seiring meningkatnya jumlah kendaraan, tantangan polusi udara",0,1,0,0,0,0,0,0,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@jmjfrlf7_7,Mar 28,san krisis air ga pernah sengarep ini dibales chat sama kang galon. ini beneran aku engga punya air kecuali air sumur,0,0,1,0,0,0,0,0,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@jnaxvr,Sabintaaarrghhh,krang ajar lg hfalan tbtb lampu mati 19h,1,0,0,0,0,0,0,0,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@jogja_base,Mar 29,"JOGJA FESS | KIRIM FESS CEK PINNED lur di desaku baru aja voting pemilihan ketua pemuda baru, dan yang kepilih adalah yang kemarin karena narkoboy :( yang sebelumnya udah bobrok malah sekarang tambah bobrok Ya Allah :') dari sekian kandidat kok pada bisa milih dia :) alasannya ""biar gayeng"" 5.7K 17.0 putus sekolah 38.0",0,0,0,0,0,0,0,0,1,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@jokiinajaGIS,21h,"JOKI PETA MURAH Open joki peta rawan bencana, tingkat bahaya erosi, curah hujan, NDVI, deforestasi, jenis tanah, mangrove, stok carbon, polusi udara",0,1,0,0,0,0,0,0,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@jokiinajaGIS,6h,"JOKI PETA MURAH Open joki peta rawan bencana, tingkat bahaya erosi, curah hujan, NDVI, deforestasi, jenis tanah, mangrove, stok carbon, polusi udara",0,1,0,0,0,0,0,0,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@jokiinajaGIS,Apr 1,"JOKI PETA MURAH Open joki peta rawan bencana, tingkat bahaya erosi, curah hujan, NDVI, deforestasi, jenis tanah, mangrove, stok carbon, polusi udara",0,1,0,0,0,0,0,0,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@jokiinajaGIS,Apr 2,"JOKI PETA MURAH Open joki peta rawan bencana, tingkat bahaya erosi, curah hujan, NDVI, deforestasi, jenis tanah, mangrove, stok carbon, polusi udara",0,1,0,0,0,0,0,0,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@jokiinajaGIS,Mar 28,"JOKI PETA MURAH Open joki peta rawan bencana, tingkat bahaya erosi, curah hujan, NDVI, deforestasi, jenis tanah, mangrove, stok carbon, polusi udara",0,1,0,0,0,0,0,0,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@jokiinajaGIS,Mar 31,"JOKI PETA MURAH Open joki peta rawan bencana, tingkat bahaya erosi, curah hujan, NDVI, deforestasi, jenis tanah, mangrove, stok carbon, polusi udara",0,1,0,0,0,0,0,0,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@jomaarsc,43m,jEki kita nya shift shift an aja yuk tawuran,0,0,0,0,0,0,0,1,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@jong___batavia,21h,jong Jd middleman juga kena pungli,0,0,0,0,0,1,0,0,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@journeyofmydiet,Apr 1,Liz Rumqh angker asalkan bersih gak berdebu gak ada sampah numpuk,0,1,0,0,0,0,0,0,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@joyeboye_,Sehra.,"Kalau botol minuman mah gak perlu cerai. Kalau ada istri pengen tidur 6.3K lampu mati dan suami pengen tidur lampu hidup, disuruh cerai juga? Mar 29",1,0,0,0,0,0,0,0,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@jpsatrio,23h,Satrio Jati Prakoso Ya karena banyak dikepung PKL dan parkir liar plus dimana mana pungli,0,0,0,0,0,1,0,0,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@jschln1,20h,Gerald A Johnson phk phk,0,0,0,0,0,0,1,0,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@jumeng_11,42m,iky Ini jalanan ada apa si kok bgt macet,0,0,0,0,1,0,0,0,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@junkcok,Mar 29,"Sama, di tempat sy sekolah swasta basis agama siswa ampe 300an tingkat SD, , gaji guru umr kabupaten pun ngga nyampe SPP mahal",0,0,0,0,0,0,0,0,1,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@juphiiter,Apr 1,dd abiyu mW CuCian BAju Tp Anjg,0,0,1,0,0,0,0,0,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@justAndienna,AcH,diindo kan banyak jalan berlubang yang mau gamau harus bisa zig-zag & berbelok-belok kek angka 8 Apr 2,1,0,0,0,0,0,0,0,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@justforVan_ka,"Vanka, A","Aku pernah ngobrol sama ayang perkara | DM cek pinned post Semarang vs Magelang (our hometown), trs dia bilang, ""di Magelang gaada Mar 31",1,0,0,0,0,0,0,0,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@kacangbogaress,Apr 2,"niel air keruh “janganlah bercermin~
jangan bercermin di karena tak mungkin
engkau dapat melihat wajahmu~",0,0,1,0,0,0,0,0,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@kadangsemangat,Mar 29,Halodit! krisis air Dan jangan dikit dikit dukung proyek destruktif pemerintah cuma karena dijanjiin tambang. Padahal jelas² tambang (apalagi yg gk dikelola dg benar) bisa ngerusak ekosistem dan bikin .,0,0,1,0,0,0,0,0,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@kaivalyahr,22h,Gege kris nanti is air wil,0,0,1,0,0,0,0,0,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@kalendrajaya,Mar 29,"formic☆ Ya emang, ♪! #68-27",0,0,0,0,0,0,0,0,1,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@kalengmatcha,r,"finishnya natural bgt tahan seharian ga kalo cushion buat normal to oily skin yg mudah jerawatan kayak aku, aku saranin BGT BGT pake laneige yg ini longsor 8m",0,0,0,1,0,0,0,0,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@kalkwulator,Mar 29,Ziaa Siapa bilang program makan gratis bikin sampah numpuk,0,1,0,0,0,0,0,0,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@kang___L,kopi pagi,"99%pejabat korupsi....rakyat kecil pun pungli,,parkiran,mini market bangun kaga,,minta minta,,rel kereta petugas bukan,,, jalan rusak bukan benerin minta minta,,,eh mu lebaran marak proposal THR,,kerja kaga...proposal keagamaan bangun pesantren,,udah jadi di clam milik,,,ancur deh Mar 29",1,0,0,0,0,0,0,0,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@kangm1in,Selinya,"Boro-boro mau rileks, sepersekian detik lampu mati napas pun langsung sesak. Bukan takut ada sesuatu di pojok kamar mandi tapi kayak oksigen tiba-tiba sekarat. Mar 31",1,0,0,0,0,0,0,0,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@kaniamaisya164,4h,"kania Viral video bahwa pemerintah lebih penting kan bangun dapur MBG mewah drpd renovasi .

Berita viral tanpa bukti
bahwa dapur MBG atau SPPG sebenarnya dibangun dana sendiri oleh mitra bukan dari APBN.
Tugas  pemerintah daerah bangun sekolah sekolah rusak 1.0",0,0,0,0,0,0,0,0,1,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@kanzakimituaki,Apr 3,サイクルショップカンザキ エバーレ店 クラシカルベル。いい音なります。【カンザキ/エバチャンネル】 …,0,0,0,0,0,0,1,0,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@karirfess,5h,"Kr Pedagang kecil terpaksa ""mengalah"" dengan memangkas keuntungan karena pembeli sepi, sementara risiko inflasi dan mengancam jika konflik berlanjut. PHK",0,0,0,0,0,0,1,0,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@karmila452309,Explore_Parepare,"Gubernur Sulsel pastikan penanganan darurat jalan rusak Pammanjengan Moncongloe
selengkapnya..
Jangan lupa follow & kunjungi sosial media kami! https:// Mar 29",1,0,0,0,0,0,0,0,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@katorinablu,✧,aku kalo jadi karina di gedung tinggi hotel lampu mati semua trs petirnya sedahsyat itu jg bakal komat-kamit ayat kursi semaleman 8h,1,0,0,0,0,0,0,0,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@kaylamlia,kayl,gua bahagia banget di kamar dengan keadaan lampu mati Apr 2,1,0,0,0,0,0,0,0,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@kemekzzzdul,40m,dul si wangy macet kalo weekend sama mending dateng nya malem masi seger seger,0,0,0,0,1,0,0,0,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@kemenkumjabar,1h,"Kanwil Kemenkum Jabar 1.265 Posbankum di Sumbar bukan hanya angka, tapi harapan rakyat akan  keadilan. BPHN instruksikan pengawasan berlapis agar layanan bantuan hukum gratis benar-benar bebas dari .

Kemenkum Jabar - Asep Sutandar. pungli",0,0,0,0,0,1,0,0,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@kemenkumjabar,1h,"Kanwil Kemenkum Jabar Asep Sutandar di Jabar: Bantuan hukum adalah investasi kedamaian sosial. Posbankum yang aktif di Jawa Barat akan  membantu meredam melalui jalur hukum yang benar dan sangat profesional.

Kemenkum Jabar - Asep Sutandar. konflik warga",0,0,0,0,0,0,0,1,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@kemenkumjabar,1h,"Kanwil Kemenkum Jabar Kakanwil Kemenkum Jabar Asep Sutandar: Posbankum adalah wajah kementerian  di tingkat desa. Kita pastikan wajah tersebut bersih dari dan selalu memberikan pelayanan hukum yang profesional.

Kemenkum Jabar - Asep Sutandar. pungli 1.0",0,0,0,0,0,1,0,0,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@kemenkumjabar,33m,"Kanwil Kemenkum Jabar BPHN tegaskan pentingnya peran mediator di tiap Posbankum Sumatera Barat hari ini. 1.265 titik pos tersebut harus mampu mendamaikan agar  tidak perlu berlanjut ke jalur hukum pengadilan.

Kemenkum Jabar - Asep Sutandar. konflik warga",0,0,0,0,0,0,0,1,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@kemenkumjabar,50m,"Kanwil Kemenkum Jabar 1.265 Posbankum di Sumbar diharapkan mampu memperkuat sistem hukum di level wilayah. BPHN instruksikan penguatan peran mediator di tiap pos guna menyelesaikan secara damai adil.

Kemenkum Jabar - Asep Sutandar. konflik warga",0,0,0,0,0,0,0,1,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@kemenkumjabar,Mar 28,"Kanwil Kemenkum Jabar Asep Sutandar jamin jajaran Kemenkum Jabar bebas dari dalam melayani masyarakat. Kemenko Hukum memuji sistem pengawasan kami yang efektif cegah praktik menyimpang.

Kemenkum Jabar -  Asep Sutandar pungli 1.0",0,0,0,0,0,1,0,0,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@kendarikin3423,Kendarikini,Apr 1,1,0,0,0,0,0,0,0,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@kendarikin3423,Kendarikini,Mar 31,1,0,0,0,0,0,0,0,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@kenhans03,Eric,Mantabbb curhatannya.... Sama saran juga bt neng yg caem itu tali dagu dipakai juga br jika jatuh karena jalan berlubang 21h,1,0,0,0,0,0,0,0,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@kenhans03,ㄒ尺卂卄 乃ㄖᗪ卄ㄖ,"Buruan nikah lagi aja mb, klo dah nikah lagi ga bakal kpikiran jal an rusak 19h",1,0,0,0,0,0,0,0,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@kerlucuan,wdy,banjir ya Allah 29m,0,0,0,1,0,0,0,0,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@kevinsebast_,5h,"Kevin Sebastian Wah gila si, oracle layoff while net income naik 95% 8.2K",0,0,0,0,0,0,1,0,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@khabploy,Mar 30,"pcr eyyo & irul gw jadi inget guru basun (basa sunda) sd merangkap jadi guru basing karena dulu sempet . pas smp ngalamin lagi kayak gitu juga, tapi lebih worst tiap ada murid nanya arti kata a b c d pasti gurunya cuma planga-plongo or nanya balik sama anak pinter di kelasan kekurangan guru",0,0,0,0,0,0,0,0,1,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@khairizulfadhli,Pendeta,"Diorang ni mana nak tau pasal 1.2K jalan berlubang , jalan tak rata. Pergi ke hulu hilir pn orang escort, duduk dalam kereta pn sedap boleh tido. Apr 2",1,0,0,0,0,0,0,0,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@khanifirsyad,Mukti Ahmad N,"Pastikan jg pak tidur lampu mati atau nyala, sepakati dulu Mar 29",1,0,0,0,0,0,0,0,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@kharisman_,Mar 28,"خرسمن Fungsinya dia cuma , males kan akhirnya ke tempat wisata, pungli",0,0,0,0,0,1,0,0,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@kickporn,1h,"kickporn Mbg sampai sekarang efek dominonya ga terlalu kerasa, ke manufaktur apalagi. Jd tetap ada di sektor manufaktur. Di sektor pertanian kayaknya juga. Ga semua sektor bisa keangkat karena beberapa sumber daya mbg masoh dari impor phk",0,0,0,0,0,0,1,0,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@kiewikawirat,Mar 29,Kiew Kiew air keruh Warga hanya ingin satu hal: lingkungan aman. Bukan & jawaban menggantung.,0,0,1,0,0,0,0,0,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@kii_mos,Kii,gempa akhirnya asep beli skin susu ! 1.0 17m,0,0,0,1,0,0,0,0,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@kikodzuken,choppa,banjir Ah elah mulu ni rumah 1m,0,0,0,1,0,0,0,0,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@kim_lycel,Mar 31,ADOnan cimol Kalo di Tuban sih ekosistem ikan-ikannya pada mulai rusak gegara pabrik-pabrik pada buang limbah,0,1,0,0,0,0,0,0,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@kingofsolarsyst,21m,Jupiter macet .,0,0,0,0,1,0,0,0,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@kitadanbumi,Mar 27,"Kita dan Bumi krisis air Menurut kamu, apa yang harus dilakukan pemerintah untuk menyelamatkan Indonesia dari ancaman ini?

Tulis pendapatmu di kolom komentar, ya!",0,0,1,0,0,0,0,0,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@kitaraoff,Apr 1,kitara_off air keruh kita x yah pencen.. yang menangguk di tu yang patut pencen..,0,0,1,0,0,0,0,0,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@kittenmatchaa,14h,Bila Pendongeng handal,0,0,0,0,0,0,1,0,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@kneegerd66435,17h,"kneegerd idealnya sih istri menerima karena dia tau jelas laki-lakinya itu valuenya 20 juta cuman sedang aja. kalau dapat kerja juga pasti di range gaji itu. tpi melihat angka perceraian dan alasan tertinggi ke 2 adalah ekonomi. saya jujur ragu. mungkin nenek kita sabar, tapi gen z? phk",0,0,0,0,0,0,1,0,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@kneegerd66435,4h,"kneegerd bagus dan benar secara logika, tapi kenyataannya yang punya gaji 20 juta perbulan pun mungkin nggak akan bisa sampai ke 10 M. dan juga rintangan hidup banyak, bisa di di tengah jalan dll. phk",0,0,0,0,0,0,1,0,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@kodimbitung,Kodim 1310 Bitung,"Gempa Tinjau Lokasi Terdampak Bencana , Dandim 1310/Bitung Bersama Forkopimda Bitung Dampingi Kunjungan Kerja Kapusdatin BNPB RI 30m",0,0,0,1,0,0,0,0,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@kodok_anti,Anti Kodok,EMANG KALO URUSAN NGELES ENDORSAN JOKOWI INILAH JAGO NYA Ahmad Luthfi Jadi Bulan-Bulanan Warganet Soal Jalan Rusak 9h,1,0,0,0,0,0,0,0,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@kompascom,Apr 2,Kompas.com Warga Keluhkan Bau Sampah,0,1,0,0,0,0,0,0,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@kompascom,Apr 3,"Kompas.com Kesabaran Habis, Warga Rusun Angke Tantang Pramono Rasakan Bau Sampah",0,1,0,0,0,0,0,0,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@kompascom,Kompas.com,"Kejadian tak terduga menimpa warga di Kampung Lingkungsari RT 004 RW 004, Desa Sumberjaya, Kecamatan Tegalbuleud, Kabupaten Sukabumi, Jawa Barat, Kamis (2/4/2026) pagi.

Baca Selengkapnya di 2/112834378/jembatan-gantung-di-sukabumi-putus-pengendara-motor-tercebur-ke-sungai?utm_source=twitter&utm_medium=social … https:// Apr 2",1,0,0,0,0,0,0,0,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@kompasiana,Apr 3,Kompasiana PHK PHK,0,0,0,0,0,0,1,0,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@kopihid,Apr 1,Garcoksebat Tolong kepada bapak bapak pejabat terhormat bau sampah,0,1,0,0,0,0,0,0,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@kosmo_online,Apr 2,Kosmo! Online Sungai tercemar Sungai tercemar,0,1,0,0,0,0,0,0,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@krishiday,Mar 28,"krishidayat disaat kita nganggur lalu berjuang keras cari kerjaan, bikin lamaran cv dll masih harus bolak balik ke fotocopy an, belum lagi harus menerima pahitnya ikut 1.2K interview dan gak ketrima.

pemerintah sama sekali gak ada buat kita, tapi pas kita udah kerja pemerintah- antrean panjang 1.0",0,0,0,0,0,1,0,0,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@kueebollu,21h,"bugurucantik hellppp tolongggg pakk gimnaa ini mana Hadeuhhh mati lampu dari jam 2, sampe sekrng belum nyala lagi. air mati",0,0,1,0,0,0,0,0,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@kumarakumba,1h,"reikimaru lockheart Jembatannya yg bangun pemerintah bukan?klo hasil swadaya ya maklumi,tp klo yg bangun pemerintah berarti pungli",0,0,0,0,0,1,0,0,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@kuninganmass,19h,KuninganMass,0,0,0,0,0,0,1,0,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@kuninganmass,KuninganMass,Apr 1,1,0,0,0,0,0,0,0,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@kusjantonoWK,6h,"Bukan penyembah budaya arab ! Karena obyek KORUPSI hanya berfokus kepada Kerugian Negara .

Sebaiknya PEMERASAN dan juga sebagai indikator KORUPSI juga .

Ubah segera Undang undang nya .

CC PUNGLI",0,0,0,0,0,1,0,0,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@kusjantonoWK,6h,"Bukan penyembah budaya arab ! Saat korupsi hanya mempersoalkan KERUGIAN NEGARA .

Padahal DAN PEMERASAN adalah KORUPSI PALING MENJIJIKAN  !! PUNGLI",0,0,0,0,0,1,0,0,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@kusthe1di,33m,kuswandikusuma Dahlah ngapain ke Bandung? Macet,0,0,0,0,1,0,0,0,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@kuterculik,IP Rangga,"According to data from the Tangerang Police, over the last two weeks, four fatal accidents have occurred in the Pasar Kemis area. Mar 31",1,0,0,0,0,0,0,0,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@kuterculik,IP Rangga,"Currently, the Nglebak Village community is independently building a 1.5-kilometre district road, and the results will be reported to all donors. Mar 31",1,0,0,0,0,0,0,0,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@laIapankol,Biyya.,"pantesan kalau tidur lampu mati tu langsung lelap, beda kalau nyala rasanya agaa gelisah Mar 30",1,0,0,0,0,0,0,0,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@lahapaansiiih,17h,"kukirakukaku Sebuah keresahan aing selama tinggal di jabar, rek tamasya ge ripuh ku pungli",0,0,0,0,0,1,0,0,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@lampunggehh,TXT dari LAMPUNG,"POV keseharian warga punggur lewatin jalan rusak Share pengalaman kamu lewat jalan ini!

Repost by Tiktok/a.nisafitri Apr 2",1,0,0,0,0,0,0,0,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@lapak_apaajah,Mar 30,Elite Gombalisasi air keruh test ombak di ..,0,0,1,0,0,0,0,0,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@law20956,10m,"YAQUT MALING Nih orang pengecut Orang yg fitnah Saudi hanya sumbang kain kafan doang
Kayaknya ni orang perlu di audit aliran dana sumbangan palestina kemana aja katany sipaling Gaza eh saat terjadi perang digaza dia lari dr pertempuran 
Dia takut mati makanya kabur ke Indonesia",0,0,0,0,0,0,0,1,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@law20956,11m,"YAQUT MALING Nih orang pengecut Orang yg fitnah Saudi hanya sumbang kain kafan doang
Kayaknya ni orang perlu di audit aliran dana sumbangan palestina kemana aja katany sipaling Gaza eh saat terjadi perang digaza dia lari dr pertempuran 
Dia takut mati makanya kabur ke Indonesia",0,0,0,0,0,0,0,1,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@law20956,25m,YAQUT MALING Sekelas kedutaan jadi pengemis hina banget negara kebanggaan si Husein Gaza,0,0,0,0,0,0,0,1,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@law20956,38m,"YAQUT MALING Tanggapannya yg sedang viral bos
Segera pecat si Zainul",0,0,0,0,0,0,0,1,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@law20956,46m,YAQUT MALING Spil no bosnya,0,0,0,0,0,0,0,1,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@law20956,48m,YAQUT MALING Pasti dia anak motor maling,0,0,0,0,0,0,0,1,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@lemcn,awlyaa𐙚,lampu mati Apr 2,1,0,0,0,0,0,0,0,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@lensanalarcom,Lensa Nalar,"Miris! Akibat jalan rusak parah di Paluta, Sumut, pada Selasa, 31 Maret 2026. Seorang ibu terpaksa melahirkan di jalanan berlumpur saat menuju Puskesmas. Beruntung warga sigap membantu. Tamparan keras bagi infrastruktur daerah! Apr 3",1,0,0,0,0,0,0,0,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@leofst_eorra,1h,ɥɐl ɹᴉɾuɐ kabeh jelema ka uber kitu nya? kuatka ey macet,0,0,0,0,1,0,0,0,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@leontakhessi,14h,leonard Pungli Pungli 1.0,0,0,0,0,0,1,0,0,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@lessicematcha,Apr 3,fansbaskaramahendragariskeras susah cari kerja susah cari kerja,0,0,0,0,0,0,1,0,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@lilaccheol,3h,mrs.choi Mau kak. Kebetulan aku juga abis di dari guru honorer krna kegeser asn. phk,0,0,0,0,0,0,1,0,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@lilies_fleurr,Apr 3,"lilies ; @ after dm | baca pin Ini mama ku pls. Ngeremehin jurusan org, mentang” ada anak temennya karna jurusan itu. Aku slalu marahin mama ku karna dia slalu gini 1.5K susah cari kerja",0,0,0,0,0,0,1,0,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@lily_daisy_rose,22h,"iaaa my tetangga yang punya pemahaman kayak gini anaknya pasti banyak dan kebanyakan , kalo nggak mampu jangan terlalu maksain ya, jangan seneng ngelanjutin kemiskinan struktural putus sekolah",0,0,0,0,0,0,0,0,1,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@linesnews_,Apr 2,Lines News https://,0,1,0,0,0,0,0,0,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@liranewscom,5h,LIRANEWS.COM,0,0,0,0,0,0,1,0,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@liskiataumi,3m,Keripik kentang Circle terrorist like you tak layak consume indonesian product bro stop eat ayam g epuk lah maling sial,0,0,0,0,0,0,0,1,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@liskiataumi,4m,Keripik kentang Circle terrorist like you tak layak consume indonesian product bro stop eat ayam g epuk lah maling sial,0,0,0,0,0,0,0,1,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@liskiataumi,6m,Keripik kentang Circle terrorist like you tak layak consume indonesian product bro stop eat ayam g epuk lah maling sial,0,0,0,0,0,0,0,1,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
@liskiataumi,7m,Keripik kentang Circle terrorist like you tak layak consume indonesian product bro stop eat ayam g epuk lah maling sial,0,0,0,0,0,0,0,1,0,0,Belum Dilabeli,Belum Dilabeli,Tidak diketahui
